id|timestamp|words
1016028264001884160|2018-07-08 18:36:29|from
1016028264001884160|2018-07-08 18:36:29|July
1016028264001884160|2018-07-08 18:36:29|Also
1016028264001884160|2018-07-08 18:36:29|Chancellor
1016028264001884160|2018-07-08 18:36:29|Kurz
1016028264001884160|2018-07-08 18:36:29|learned
1016028264001884160|2018-07-08 18:36:29|English
1016028264001884160|2018-07-08 18:36:29|in
1016028264001884160|2018-07-08 18:36:29|Dublin
1015918432389423104|2018-07-08 11:20:03|At
1015918432389423104|2018-07-08 11:20:03|the
1015918432389423104|2018-07-08 11:20:03|National
1015918432389423104|2018-07-08 11:20:03|Day
1015918432389423104|2018-07-08 11:20:03|of
1015918432389423104|2018-07-08 11:20:03|Commemoration
1015918432389423104|2018-07-08 11:20:03|Collins
1015918432389423104|2018-07-08 11:20:03|Barracks
1015918432389423104|2018-07-08 11:20:03|We
1015918432389423104|2018-07-08 11:20:03|honour
1015918432389423104|2018-07-08 11:20:03|all
1015918432389423104|2018-07-08 11:20:03|Irish
1015918432389423104|2018-07-08 11:20:03|men
1015918432389423104|2018-07-08 11:20:03|and
1015918432389423104|2018-07-08 11:20:03|women
1015918432389423104|2018-07-08 11:20:03|who
1015918432389423104|2018-07-08 11:20:03|died
1015918432389423104|2018-07-08 11:20:03|in
1015918432389423104|2018-07-08 11:20:03|past
1015918432389423104|2018-07-08 11:20:03|wars
1015918432389423104|2018-07-08 11:20:03|or
1015918432389423104|2018-07-08 11:20:03|on
1015918432389423104|2018-07-08 11:20:03|UN
1015918432389423104|2018-07-08 11:20:03|service
1015630771514740736|2018-07-07 16:17:00|Phase
1015630771514740736|2018-07-07 16:17:00|II
1015630771514740736|2018-07-07 16:17:00|of
1015630771514740736|2018-07-07 16:17:00|Indoor
1015630771514740736|2018-07-07 16:17:00|Arena
1015630771514740736|2018-07-07 16:17:00|coming
1015630771514740736|2018-07-07 16:17:00|on
1015630771514740736|2018-07-07 16:17:00|nicely
1015630771514740736|2018-07-07 16:17:00|Covered
1015630771514740736|2018-07-07 16:17:00|pitches
1015630771514740736|2018-07-07 16:17:00|for
1015630771514740736|2018-07-07 16:17:00|FAI
1015630771514740736|2018-07-07 16:17:00|and
1015630771514740736|2018-07-07 16:17:00|IRFU
1015630771514740736|2018-07-07 16:17:00|ProjectIreland2040
1015578802389479424|2018-07-07 12:50:29|Good
1015578802389479424|2018-07-07 12:50:29|phone
1015578802389479424|2018-07-07 12:50:29|call
1015578802389479424|2018-07-07 12:50:29|with
1015578802389479424|2018-07-07 12:50:29|PM
1015578802389479424|2018-07-07 12:50:29|May
1015578802389479424|2018-07-07 12:50:29|just
1015578802389479424|2018-07-07 12:50:29|there
1015578802389479424|2018-07-07 12:50:29|Welcomed
1015578802389479424|2018-07-07 12:50:29|proposals
1015578802389479424|2018-07-07 12:50:29|from
1015578802389479424|2018-07-07 12:50:29|British
1015578802389479424|2018-07-07 12:50:29|Government
1015578802389479424|2018-07-07 12:50:29|which
1015578802389479424|2018-07-07 12:50:29|can
1015578802389479424|2018-07-07 12:50:29|input
1015578802389479424|2018-07-07 12:50:29|into
1015578802389479424|2018-07-07 12:50:29|talks
1015578802389479424|2018-07-07 12:50:29|on
1015578802389479424|2018-07-07 12:50:29|the
1015578802389479424|2018-07-07 12:50:29|future
1015578802389479424|2018-07-07 12:50:29|relationship
1015578802389479424|2018-07-07 12:50:29|Await
1015578802389479424|2018-07-07 12:50:29|detail
1015578802389479424|2018-07-07 12:50:29|in
1015578802389479424|2018-07-07 12:50:29|white
1015578802389479424|2018-07-07 12:50:29|paper
1015578802389479424|2018-07-07 12:50:29|late
1015578802389479424|2018-07-07 12:50:29|next
1015578802389479424|2018-07-07 12:50:29|week
1015578802389479424|2018-07-07 12:50:29|before
1015578802389479424|2018-07-07 12:50:29|agreeing
1015578802389479424|2018-07-07 12:50:29|an
1015578802389479424|2018-07-07 12:50:29|EU
1015578802389479424|2018-07-07 12:50:29|position
1015316300468572161|2018-07-06 19:27:24|I
1015316300468572161|2018-07-06 19:27:24|ll
1015316300468572161|2018-07-06 19:27:24|be
1015316300468572161|2018-07-06 19:27:24|on
1015316300468572161|2018-07-06 19:27:24|the
1015316300468572161|2018-07-06 19:27:24|Facebook
1015316300468572161|2018-07-06 19:27:24|page
1015316300468572161|2018-07-06 19:27:24|shortly
1015316300468572161|2018-07-06 19:27:24|answering
1015316300468572161|2018-07-06 19:27:24|your
1015316300468572161|2018-07-06 19:27:24|questions
1015316300468572161|2018-07-06 19:27:24|live
1015301957064581120|2018-07-06 18:30:24|Tomorrow
1015301957064581120|2018-07-06 18:30:24|is
1015301957064581120|2018-07-06 18:30:24|the
1015301957064581120|2018-07-06 18:30:24|1st
1015301957064581120|2018-07-06 18:30:24|anniversary
1015301957064581120|2018-07-06 18:30:24|of
1015301957064581120|2018-07-06 18:30:24|my
1015301957064581120|2018-07-06 18:30:24|weekly
1015301957064581120|2018-07-06 18:30:24|videos
1015301957064581120|2018-07-06 18:30:24|So
1015301957064581120|2018-07-06 18:30:24|for
1015301957064581120|2018-07-06 18:30:24|the
1015301957064581120|2018-07-06 18:30:24|week
1015301957064581120|2018-07-06 18:30:24|that
1015301957064581120|2018-07-06 18:30:24|s
1015301957064581120|2018-07-06 18:30:24|in
1015301957064581120|2018-07-06 18:30:24|it
1015301957064581120|2018-07-06 18:30:24|here
1015301957064581120|2018-07-06 18:30:24|are
1015301957064581120|2018-07-06 18:30:24|some
1015301957064581120|2018-07-06 18:30:24|of
1015301957064581120|2018-07-06 18:30:24|my
1015301957064581120|2018-07-06 18:30:24|outtakes
1015301957064581120|2018-07-06 18:30:24|from
1015301957064581120|2018-07-06 18:30:24|the
1015301957064581120|2018-07-06 18:30:24|last
1015301957064581120|2018-07-06 18:30:24|year
1015301957064581120|2018-07-06 18:30:24|Bloopers
1015267268622737408|2018-07-06 16:12:34|Out
1015267268622737408|2018-07-06 16:12:34|and
1015267268622737408|2018-07-06 16:12:34|about
1015267268622737408|2018-07-06 16:12:34|in
1015267268622737408|2018-07-06 16:12:34|Macroom
1015267268622737408|2018-07-06 16:12:34|with
1015267268622737408|2018-07-06 16:12:34|Minister
1015266007018082304|2018-07-06 16:07:33|Lovely
1015266007018082304|2018-07-06 16:07:33|to
1015266007018082304|2018-07-06 16:07:33|meet
1015266007018082304|2018-07-06 16:07:33|the
1015266007018082304|2018-07-06 16:07:33|Barta
1015266007018082304|2018-07-06 16:07:33|triplets
1015266007018082304|2018-07-06 16:07:33|in
1015266007018082304|2018-07-06 16:07:33|Macroom
1015207271599628288|2018-07-06 12:14:09|In
1015207271599628288|2018-07-06 12:14:09|Cork
1015207271599628288|2018-07-06 12:14:09|today
1015207271599628288|2018-07-06 12:14:09|for
1015207271599628288|2018-07-06 12:14:09|a
1015207271599628288|2018-07-06 12:14:09|series
1015207271599628288|2018-07-06 12:14:09|of
1015207271599628288|2018-07-06 12:14:09|events
1015207271599628288|2018-07-06 12:14:09|Just
1015207271599628288|2018-07-06 12:14:09|arrived
1015207271599628288|2018-07-06 12:14:09|at
1015207271599628288|2018-07-06 12:14:09|the
1015207271599628288|2018-07-06 12:14:09|Silver
1015207271599628288|2018-07-06 12:14:09|Springs
1014895361033490433|2018-07-05 15:34:44|At
1014895361033490433|2018-07-05 15:34:44|the
1014895361033490433|2018-07-05 15:34:44|opening
1014895361033490433|2018-07-05 15:34:44|of
1014895361033490433|2018-07-05 15:34:44|s
1014895361033490433|2018-07-05 15:34:44|impressive
1014895361033490433|2018-07-05 15:34:44|new
1014895361033490433|2018-07-05 15:34:44|offices
